Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.2,6.5,,,,5.5,8.25,8.5,2.6,,7.42,,,20.25,,
6.2,6.0,,,,6.0,8.0,9.0,3.0,,7.67,,,20.0,,
3.0,6.25,,,,7.5,9.0,8.0,2.6,,8.17,,,22.75,,
5.6,7.0,,,,5.25,9.25,9.0,2.0,,7.83,,,21.5,,
3.8,6.5,,,,6.25,9.0,8.0,3.4,,7.75,,,21.75,,
4.8,5.0,5.5,3.0,6.25,,,,2.8,4.92,,13.3,14.05,,,13.1
3.6,6.0,,,,4.5,6.75,9.5,3.0,,6.92,,,17.25,,
3.4,3.5,,,,2.75,5.0,,,,,,,11.25,,
4.0,1.75,,,,4.0,5.0,,,,,,,10.75,,
3.2,2.75,,,,3.25,5.25,,,,,,,11.25,,
5.2,5.0,,,,5.25,6.25,,,,,,,16.5,,
1.2,3.75,,,,2.75,6.75,,,,,,,13.25,,
3.4,3.0,,,,2.5,2.75,,,,,,,8.25,,
5.6,6.25,,,,3.25,6.75,,,,,,,16.25,,
3.0,3.5,,,,3.0,5.25,,,,,,,11.75,,
5.2,5.75,,,,5.75,6.25,9.0,3.6,,7.0,,,17.75,,
3.8,3.75,4.25,5.0,5.0,,,,2.2,4.75,,13.05,13.8,,,10.25
5.8,4.25,,,,3.75,5.5,7.75,4.0,,5.67,,,13.5,,
7.2,5.75,6.5,4.0,4.75,,,,7.2,5.08,,17.7,15.95,,,20.9
3.4,3.75,,,,4.25,6.0,,,,,,,14.0,,
6.8,4.5,7.5,7.0,3.25,,,,4.2,5.92,,21.3,17.05,,,18.5
2.8,4.25,,,,3.0,4.25,5.25,2.6,,4.17,,,11.5,,
3.8,3.0,,,,2.0,2.75,,,,,,,7.75,,
4.2,5.0,,,,3.75,8.0,8.75,3.8,,6.83,,,16.75,13.0,
2.6,2.0,,,,2.25,3.5,,,,,,,7.75,,
7.0,5.5,7.5,7.5,5.75,,,,3.6,6.92,,22.0,20.25,,,18.1
7.0,8.25,,,,9.75,9.75,9.0,6.6,,9.5,,,27.75,,
5.6,6.5,,,,6.5,5.75,8.0,4.2,,6.75,,,18.75,,
2.2,4.5,,,,3.5,3.5,,,,,,,11.5,,
3.0,4.5,,,,3.75,4.5,,,,,,,12.75,,
3.2,3.25,,,,1.75,6.25,,,,,,,11.25,,
2.8,4.0,,,,3.25,4.25,,,,,,,11.5,,
3.4,4.0,,,,3.5,4.0,,,,,,,11.5,,
3.2,2.75,,,,4.5,5.25,,,,,,,12.5,,
6.6,7.0,,,,3.75,5.25,9.0,6.2,,6.0,,,16.0,,
2.8,2.5,,,,3.25,3.25,,,,,,,9.0,,
3.0,6.0,,,,5.25,7.75,,,,,,,19.0,,
3.2,8.25,,,,6.75,7.25,5.75,3.6,,6.58,,,22.25,,
4.8,6.5,,,,4.75,5.5,8.0,2.8,,6.08,,,16.75,,
6.0,6.5,,,,4.75,7.75,7.5,4.2,,6.67,,,19.0,,
7.6,8.75,,,,5.25,8.5,9.0,6.6,,7.58,,,22.5,,
5.4,8.0,,,,3.5,6.0,8.5,4.0,,6.0,,,17.5,,
6.6,8.0,6.75,8.5,8.5,,,,5.8,7.92,,21.85,23.6,,,19.15
7.2,8.0,,,,4.5,6.75,7.0,7.6,,6.08,,,19.25,,
8.8,6.5,8.75,7.5,4.5,,,,4.4,6.92,,25.05,20.8,,,21.95
4.2,6.0,,,,3.5,4.5,9.25,3.8,,5.75,,,14.0,14.0,
6.8,4.25,6.5,5.5,4.25,,,,3.0,5.42,,18.8,16.55,,,16.3
5.8,7.75,,,,3.0,5.0,7.0,5.4,,5.0,,,15.75,,
6.4,5.75,5.75,5.5,4.5,,,,2.8,5.25,,17.65,16.4,,,14.95
5.8,4.75,,,,4.0,5.5,7.75,2.8,,5.75,,,14.25,,
5.4,5.5,,,,6.75,7.75,8.5,6.0,,7.67,,,20.0,,
2.4,5.5,,,,4.0,7.25,7.0,2.8,,6.08,,,16.75,,
5.0,7.0,,,,2.75,6.5,8.25,3.6,,5.83,,,16.25,,
4.4,5.5,,,,6.0,7.0,8.25,2.4,,7.08,,,18.5,,
6.4,6.0,5.5,6.5,7.0,,,,2.8,6.33,,18.4,19.9,,,14.7
4.2,5.5,,,,2.5,5.5,7.0,2.4,,5.0,,,13.5,,
3.4,5.0,,,,3.5,3.75,6.5,3.0,,4.58,,,12.25,,
5.4,8.0,5.5,5.75,4.5,,,,3.2,5.25,,16.65,15.65,,,14.1
6.6,6.0,3.75,4.5,7.0,,,,2.6,5.08,,14.85,18.1,,,12.95
4.0,7.25,,,,4.5,6.5,7.5,2.6,,6.17,,,18.25,,
