Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
3.8,6.0,,,,3.75,5.5,8.25,2.4,,5.83,,,15.25,,
5.2,4.5,5.0,3.75,4.0,,,,3.8,4.25,,13.95,12.95,,,14.0
4.2,5.0,,,,2.75,4.75,5.5,1.8,,4.33,,,12.5,11.0,
6.4,6.25,5.0,7.5,5.5,,,,3.4,6.0,,18.9,19.4,,,14.8
7.2,4.5,8.0,8.0,4.0,,,,3.6,6.67,,23.2,19.2,,,18.8
4.6,4.75,2.75,5.5,4.0,,,,3.4,4.08,,12.85,14.1,,,10.75
4.6,6.25,4.75,5.0,4.5,,,,2.8,4.75,,14.35,14.1,,,12.15
3.0,2.5,,,,3.0,5.75,4.5,1.8,,4.42,,,11.25,,
5.0,6.25,4.25,2.75,3.75,,,,2.4,3.58,,12.0,11.5,,,11.65
5.8,5.25,6.0,6.0,5.0,,,,3.2,5.67,,17.8,16.8,,,15.0
5.4,4.75,5.0,3.75,4.75,,,,3.2,4.5,,14.15,13.9,,,13.6
3.6,5.75,,,,5.5,6.5,6.5,2.6,,6.17,,,17.75,,
3.8,7.0,,,,8.0,6.5,7.25,2.4,,7.25,,,21.5,,
5.8,4.75,1.5,6.0,1.75,,,,4.6,3.08,,13.3,13.55,,,11.9
4.4,4.5,,,,3.75,4.0,8.5,3.4,,5.42,,,12.25,,
3.8,4.25,,,,3.0,4.5,5.25,3.8,,4.25,,,11.75,,
1.8,0.5,,,,2.75,2.75,3.25,3.0,,2.92,,,6.0,,
4.4,4.75,,,,4.25,4.5,8.0,2.2,,5.58,,,13.5,,
4.2,4.25,,,,2.5,5.0,7.0,2.2,,4.83,,,11.75,,
4.6,4.0,,,,4.0,6.5,7.75,4.8,,6.08,,,14.5,,
2.6,4.0,,,,2.75,3.5,4.5,3.0,,3.58,,,10.25,,
5.8,5.5,7.5,6.0,5.25,,,,4.2,6.25,,19.3,17.05,,,17.5
4.0,2.75,,,,2.75,4.75,5.0,2.2,,4.17,,,10.25,,
2.8,3.0,,,,1.75,6.0,5.5,2.6,,4.42,,,10.75,,
4.0,3.5,,,,3.0,5.25,5.25,3.6,,4.5,,,11.75,,
4.6,4.75,,,,5.0,6.75,8.0,4.0,,6.58,,,16.5,,
3.0,2.5,,,,3.5,4.25,5.75,2.8,,4.5,,,10.25,,
3.6,3.0,,,,2.0,5.5,4.5,3.2,,4.0,,,10.5,,
4.4,6.0,,,,3.5,4.75,8.0,3.0,,5.42,,,14.25,,
2.0,3.0,,,,3.0,5.0,6.75,2.8,,4.92,,,11.0,,
4.8,4.25,,,,3.25,6.0,6.5,2.4,,5.25,,,13.5,,
5.4,5.0,,,,4.25,6.75,7.0,2.8,,6.0,,,16.0,,
3.6,3.5,,,,3.25,3.75,5.0,2.4,,4.0,,,10.5,,
3.2,4.25,,,,2.5,3.25,6.75,3.6,,4.17,,,10.0,,
4.6,5.0,,,,3.75,3.75,5.75,2.4,,4.42,,,12.5,12.0,
3.6,4.5,,,,2.75,5.5,6.5,3.2,,4.92,,,12.75,,
2.4,5.25,,,,4.75,6.25,8.0,2.6,,6.33,,,16.25,,
5.0,4.75,,,,3.5,5.25,4.0,3.2,,4.25,,,13.5,,
4.6,4.75,,,,3.25,5.5,7.0,2.4,,5.25,,,13.5,,
5.4,6.5,,,,5.5,5.75,9.25,5.2,,6.83,,,17.75,,
