Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.8,8.5,5.5,4.75,6.75,,,,3.8,5.67,,16.05,17.3,,,15.1
3.6,7.0,,,,6.0,6.25,8.0,1.6,,6.75,,,19.25,,
5.2,6.25,,,,3.0,6.75,5.5,4.0,,5.08,,,16.0,,
4.4,5.5,,,,3.25,6.25,7.5,2.2,,5.67,,,15.0,,
5.8,5.75,5.25,3.25,4.25,,,,3.0,4.25,,14.3,13.3,,,14.05
4.6,7.5,,,,4.75,7.75,7.75,4.4,,6.75,,,20.0,,
7.4,4.75,5.5,5.25,3.0,,,,2.0,4.58,,18.15,15.65,,,14.9
6.6,8.25,,,,5.5,8.0,8.0,4.6,,7.17,,,21.75,,
2.8,6.0,,,,4.0,4.75,7.0,3.0,,5.25,,,14.75,,
3.6,6.0,,,,5.0,7.5,7.25,3.0,,6.58,,,18.5,,
6.0,5.0,3.25,4.25,3.5,,,,4.0,3.67,,13.5,13.75,,15.0,13.25
4.6,6.0,,,,5.25,6.5,8.5,3.8,,6.75,,,17.75,,
6.6,6.25,5.5,5.0,5.75,,,,4.4,5.42,,17.1,17.35,,,16.5
5.6,8.75,,,,3.5,7.25,9.0,4.4,,6.58,,,19.5,,
5.0,5.0,,,,3.25,6.25,7.0,,,5.5,,,14.5,,
6.0,4.5,3.75,5.5,4.5,,,,3.4,4.58,,15.25,16.0,,,13.15
6.0,5.5,,,,3.75,5.75,7.75,,,5.75,,,15.0,,
6.2,7.5,4.75,5.25,3.0,,,,4.6,4.33,,16.2,14.45,,,15.55
6.2,6.75,,,,4.75,6.5,9.5,,,6.92,,,18.0,,
4.6,6.5,4.75,5.0,4.0,,,,4.0,4.58,,14.35,13.6,,,13.35
4.4,5.5,,,,2.25,5.25,,,,,,,13.0,,
3.4,3.25,,,,2.25,5.0,,,,,,,10.5,,
2.6,3.0,,,,1.75,4.0,,,,,,,8.75,,
4.8,5.5,,,,4.5,6.0,6.75,3.8,,5.75,,,16.0,,
4.2,6.5,,,,4.75,6.75,9.0,2.2,,6.83,,,18.0,,
