Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
2.0,5.75,,,,2.5,5.5,3.25,3.0,,3.75,,,13.75,,
4.8,7.75,,,,7.5,8.5,8.5,2.2,,8.17,,,23.75,,
2.2,6.0,,,,4.25,5.0,6.25,2.0,,5.17,,,15.25,,
3.0,6.5,,,,4.25,5.75,7.5,2.2,,5.83,,,16.5,,
3.2,6.25,,,,4.25,4.75,8.25,2.4,,5.75,,,15.25,,
5.6,9.25,,,,5.25,6.75,9.5,2.8,,7.17,,,21.25,,
2.2,6.25,,,,3.5,5.75,7.75,1.8,,5.67,,,15.5,,
5.0,8.5,,,,6.5,6.75,8.5,3.0,,7.25,,,21.75,,
3.2,7.0,,,,4.5,6.0,6.5,3.0,,5.67,,,17.5,,
5.6,5.75,,,,5.5,7.5,8.0,3.6,,7.0,,,18.75,,
6.8,6.0,4.25,6.75,4.75,,,,3.2,5.25,,17.8,18.3,,16.0,14.25
7.4,9.0,6.75,6.25,6.5,,,,4.8,6.5,,20.4,20.15,,,18.95
5.4,9.0,5.0,5.25,6.75,,,,3.8,5.67,,15.65,17.4,,,14.2
5.2,7.5,,,,3.25,6.5,8.25,4.4,,6.0,,,17.25,,
5.8,7.5,5.75,6.5,6.5,,,,4.2,6.25,,18.05,18.8,,,15.75
3.8,7.0,,,,5.5,5.5,7.75,3.2,,6.25,,,18.0,14.0,
3.4,8.0,,,,4.75,6.5,7.75,2.8,,6.33,,,19.25,,
5.4,7.5,,,,7.5,7.25,9.5,4.0,,8.08,,,22.25,,
6.0,8.5,,,,6.5,7.75,9.25,5.4,,7.83,,,22.75,,
4.0,8.0,,,,5.0,6.75,9.0,5.0,,6.92,,,19.75,17.0,
5.0,5.0,,,,4.25,6.75,7.0,3.4,,6.0,,,16.0,,
6.2,7.5,,,,6.5,8.75,8.25,3.8,,7.83,,,22.75,,
5.4,6.75,,,,2.0,6.5,7.5,3.4,,5.33,,,15.25,,
3.4,5.0,,,,2.75,4.75,6.5,3.4,,4.67,,,12.5,,
5.0,7.5,4.25,4.75,4.75,,,,2.8,4.58,,14.0,14.5,,,12.05
6.4,6.0,4.0,6.75,7.0,,,,4.4,5.92,,17.15,20.15,,,14.8
7.0,8.0,6.5,6.5,7.5,,,,5.0,6.83,,20.0,21.0,,20.0,18.5
6.4,6.5,6.5,4.5,5.25,,,,3.6,5.42,,17.4,16.15,,,16.5
6.2,7.25,5.25,6.5,7.5,,,,5.0,6.42,,17.95,20.2,,,16.45
3.0,6.0,,,,5.25,7.25,6.0,4.6,,6.17,,,18.5,,
2.6,6.5,,,,2.5,4.25,6.5,3.8,,4.42,,,13.25,,
4.4,6.5,,,,3.25,4.5,5.75,2.4,,4.5,,,14.25,,
3.8,6.0,,,,3.0,5.5,8.0,2.2,,5.5,,,14.5,12.0,
2.4,4.0,,,,6.0,8.0,7.5,3.2,,7.17,,,18.0,,
5.0,3.75,,,,3.5,6.5,7.75,2.4,,5.92,,,13.75,,
2.6,5.0,,,,4.25,5.75,7.0,3.2,,5.67,,,15.0,,
2.6,6.75,,,,3.25,4.5,7.0,1.8,,4.92,,,14.5,,
2.8,5.75,,,,3.75,5.5,6.75,3.0,,5.33,,,15.0,,
2.8,3.0,,,,3.75,4.75,6.0,2.6,,4.83,,,11.5,,
4.0,4.0,,,,3.75,5.5,7.25,2.4,,5.5,,,13.25,,
3.2,5.5,,,,4.0,4.75,6.75,3.6,,5.17,,,14.25,,
2.8,3.0,,,,1.25,3.75,5.5,2.0,,3.5,,,8.0,,
3.2,3.25,,,,2.75,5.0,5.75,2.0,,4.5,,,11.0,,
2.4,5.25,,,,2.5,3.0,5.0,2.0,,3.5,,,10.75,,
2.6,4.0,,,,3.75,3.5,5.0,2.8,,4.08,,,11.25,,
