Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.8,6.0,,,,4.75,6.0,6.25,3.2,,5.67,,,16.75,14.0,
6.2,6.5,4.75,3.25,4.5,,,,2.4,4.17,,14.2,13.95,,,13.35
6.8,6.25,7.25,7.0,4.25,,,,4.8,6.17,,21.05,18.05,,,18.85
6.0,6.0,4.75,6.0,5.25,,,,4.2,5.33,,16.75,17.25,,,14.95
6.4,7.75,5.75,1.5,5.75,,,,4.6,4.33,,13.65,13.65,,,16.75
6.2,5.5,6.5,4.75,6.5,,,,5.0,5.92,,17.45,17.45,,,17.7
5.8,6.75,6.25,6.0,5.75,,,,3.0,6.0,,18.05,17.55,,,15.05
6.2,5.75,3.0,3.5,4.5,,,,2.4,3.67,,12.7,14.2,,,11.6
7.0,5.25,6.25,7.5,5.25,,,,2.8,6.33,,20.75,19.75,,,16.05
5.8,8.0,,,,4.75,7.25,8.0,6.2,,6.67,,,20.0,20.0,
4.2,4.25,,,,2.5,6.25,7.5,3.2,,5.42,,,13.0,,
5.8,6.5,,,,4.25,6.75,8.75,6.0,,6.58,,,17.5,,
5.4,7.5,,,,3.5,5.5,9.0,4.2,,6.0,,,16.5,,
5.2,6.0,4.0,4.5,5.75,,,,2.8,4.75,,13.7,15.45,,14.0,12.0
6.2,7.5,6.0,5.25,6.0,,,,9.0,5.75,,17.45,17.45,,,21.2
6.4,7.0,8.0,4.5,5.5,,,,7.4,6.0,,18.9,16.4,,,21.8
6.2,5.0,5.25,5.5,4.25,,,,3.6,5.0,,16.95,15.95,,,15.05
4.8,5.25,3.5,1.75,4.25,,,,5.0,3.17,,10.05,10.8,,,13.3
7.2,5.0,6.75,5.75,4.25,,,,3.6,5.58,,19.7,17.2,,,17.55
6.6,8.75,5.5,4.5,6.0,,,,7.2,5.33,,16.6,17.1,,,19.3
6.8,4.75,5.75,5.0,3.5,,,,2.8,4.75,,17.55,15.3,,,15.35
6.2,4.5,4.5,5.0,4.75,,,,4.6,4.75,,15.7,15.95,,,15.3
5.8,7.25,4.5,3.75,4.0,,,,3.8,4.08,,14.05,13.55,,,14.1
6.2,6.0,6.25,5.0,6.5,,,,3.2,5.92,,17.45,17.7,,,15.65
6.6,7.25,5.5,5.75,6.25,,,,3.0,5.83,,17.85,18.6,,,15.1
6.0,6.0,5.5,4.5,3.0,,,,3.8,4.33,,16.0,13.5,,,15.3
5.6,4.25,3.75,3.5,4.0,,,,3.0,3.75,,12.85,13.1,,,12.35
6.0,4.0,6.0,1.75,2.5,,,,6.2,3.42,,13.75,10.25,,,18.2
5.4,6.75,4.75,5.25,4.75,,,,3.6,4.92,,15.4,15.4,,,13.75
5.6,4.5,5.25,6.0,6.25,,,,3.4,5.83,,16.85,17.85,,,14.25
3.2,3.5,,,,1.5,3.75,7.0,3.2,,4.08,,,8.75,,
5.4,6.0,,,,4.75,6.0,8.75,3.0,,6.5,,,16.75,,
4.0,4.75,,,,2.5,5.5,8.75,2.8,,5.58,,,12.75,,
5.0,7.0,,,,3.75,4.25,8.5,3.2,,5.5,,,15.0,,
4.4,4.5,,,,2.0,3.25,6.0,2.4,,3.75,,,9.75,,
4.6,6.5,,,,3.25,5.5,8.25,4.2,,5.67,,,15.25,,
5.4,7.0,,,,5.25,5.5,8.75,3.8,,6.5,,,17.75,,
4.4,6.0,,,,3.75,6.75,9.25,2.6,,6.58,,,16.5,13.0,
4.6,5.25,,,,4.75,5.5,7.5,6.0,,5.92,,,15.5,,
5.4,5.0,,,,3.75,6.25,7.0,1.6,,5.67,,,15.0,12.0,
5.4,6.5,,,,3.5,5.5,9.0,2.8,,6.0,,,15.5,,
4.2,6.0,,,,2.75,6.25,7.25,5.4,,5.42,,,15.0,,
6.6,7.0,,,,2.0,5.5,8.25,4.2,,5.25,,,14.5,,
4.6,7.75,,,,2.0,5.0,8.0,3.0,,5.0,,,14.75,,
5.4,7.5,,,,4.0,6.25,8.25,2.2,,6.17,,,17.75,,
