Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.2,6.75,,,,5.5,5.75,8.25,3.2,,6.5,,,18.0,15.15,
4.0,6.75,,,,4.25,4.75,7.5,2.2,,5.5,,,15.75,12.95,
4.4,6.75,,,,5.25,6.75,7.25,2.8,,6.42,,,18.75,13.95,
3.8,5.0,,,,3.75,5.0,7.0,3.0,,5.25,,,13.75,11.8,
5.0,7.75,,,,5.25,7.75,7.0,3.4,,6.67,,,20.75,16.15,
3.4,6.75,,,,6.25,5.75,7.5,3.4,,6.5,,,18.75,13.55,
5.0,7.25,,,,4.0,7.75,8.75,2.2,,6.83,,,19.0,14.45,
5.4,7.75,,,,6.25,8.25,8.0,5.6,,7.5,,,22.25,18.75,
4.8,5.25,,,,2.25,6.25,5.5,3.6,,4.67,,,13.75,13.65,
4.6,6.75,,,,5.0,3.0,7.25,2.6,,5.08,,,14.75,13.95,
4.6,5.5,,,,3.5,3.25,6.75,3.4,,4.5,,,12.25,13.5,
6.6,6.75,7.25,5.5,4.75,,,,3.4,5.83,,19.35,16.85,,16.75,17.25
7.2,5.5,7.0,6.5,5.25,,,,4.2,6.25,,20.7,18.95,,16.9,18.4
6.8,7.75,7.0,5.75,3.75,,,,3.6,5.5,,19.55,16.3,,18.15,17.4
4.0,6.25,5.5,3.5,4.5,,,,3.4,4.5,,13.0,12.0,,13.65,12.9
6.2,7.0,6.0,5.5,3.5,,,,3.2,5.0,,17.7,15.2,,16.4,15.4
4.6,7.5,,,,5.75,6.0,8.5,5.6,,6.75,,,19.25,17.7,
5.2,6.25,,,,4.25,6.25,8.25,3.2,,6.25,,,16.75,14.65,
4.8,7.25,,,,6.25,8.5,8.5,5.0,,7.75,,,22.0,17.05,
5.2,7.75,,,,4.75,4.5,7.75,2.6,,5.67,,,17.0,15.55,
5.4,7.5,,,,6.5,6.5,7.25,5.2,,6.75,,,20.5,18.1,
5.0,7.5,,,,4.75,5.25,6.5,3.6,,5.5,,,17.5,16.1,
3.4,8.0,,,,4.5,6.25,7.5,3.4,,6.08,,,18.75,14.8,
4.6,7.25,,,,5.5,6.5,8.25,2.6,,6.75,,,19.25,14.45,
5.4,6.75,,,,4.75,4.5,7.75,4.4,,5.67,,,16.0,16.55,
5.2,8.5,,,,6.25,7.0,7.5,4.2,,6.92,,,21.75,17.9,
4.8,8.25,,,,5.75,7.75,8.75,4.6,,7.42,,,21.75,17.65,
4.4,6.25,,,,4.25,5.5,8.0,3.4,,5.92,,,16.0,14.05,
4.4,6.5,,,,5.5,6.0,8.25,4.4,,6.58,,,18.0,15.3,
4.8,5.0,,,,2.5,4.75,6.0,2.6,,4.42,,,12.25,12.4,
5.2,4.5,,,,3.75,6.75,7.0,2.0,,5.83,,,15.0,11.7,
4.6,6.0,,,,4.5,5.5,6.75,4.0,,5.58,,,16.0,14.6,
5.6,6.25,,,,4.0,6.25,8.25,4.4,,6.17,,,16.5,16.25,
4.2,6.5,,,,2.75,6.25,8.5,3.2,,5.83,,,15.5,13.9,
4.6,7.0,,,,4.5,6.5,6.75,4.4,,5.92,,,18.0,16.0,
6.4,6.5,4.25,3.75,4.5,,,,3.4,4.17,,14.4,14.65,,16.3,14.05
5.2,8.25,,,,5.5,7.0,9.0,5.0,,7.17,,,20.75,18.45,
