Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
3.0,2.25,,,,2.5,3.5,,,,,,,8.25,,
4.8,7.0,5.25,4.25,3.25,,,,3.8,4.25,,14.3,12.3,,15.6,13.85
2.6,4.5,,,,3.0,4.75,6.0,1.6,,4.58,,,12.25,8.7,
3.2,3.5,,,,3.25,4.5,6.0,3.2,,4.58,,,11.25,9.9,
3.8,8.0,,,,2.5,6.0,8.0,3.8,,5.5,,,16.5,15.6,
4.6,7.75,,,,4.25,5.75,8.25,3.8,,6.08,,,17.75,16.15,
3.8,5.75,,,,3.25,5.5,7.75,4.2,,5.5,,,14.5,13.75,
4.8,6.75,5.75,6.0,6.25,,,,4.0,6.0,,16.55,17.05,,15.55,14.55
3.8,7.0,,,,4.25,7.75,9.25,2.0,,7.08,,,19.0,12.8,
4.0,6.5,,,,3.25,5.5,7.5,3.0,,5.42,,,15.25,13.5,
5.2,6.75,3.5,4.75,4.0,,,,3.8,4.08,,13.45,13.95,,15.75,12.5
5.4,7.5,3.5,5.0,4.0,,,,2.8,4.17,,13.9,14.4,,15.7,11.7
6.2,7.5,,,,6.5,7.5,9.25,4.0,,7.75,,,21.5,17.7,
5.8,8.25,6.5,6.25,5.75,,,,4.8,6.17,,18.55,17.8,,18.85,17.1
3.8,5.75,,,,3.25,5.0,8.25,2.6,,5.5,,,14.0,12.15,
4.2,5.0,,,,4.25,6.5,7.0,1.8,,5.92,,,15.75,11.0,
2.0,5.5,,,,4.75,5.5,7.75,3.4,,6.0,,,15.75,10.9,
4.6,6.25,,,,4.25,6.75,7.75,2.4,,6.25,,,17.25,13.25,
6.4,6.25,3.75,4.25,4.0,,,,3.2,4.0,,14.4,14.65,,15.85,13.35
5.4,6.75,,,,5.0,7.5,8.0,2.6,,6.83,,,19.25,14.75,
4.2,5.75,,,,4.5,6.25,7.25,1.6,,6.0,,,16.5,11.55,
3.6,5.5,,,,2.75,5.75,6.0,1.0,,4.83,,,14.0,10.1,
3.6,5.25,,,,2.5,4.75,8.0,2.4,,5.08,,,12.5,11.25,
4.6,5.25,,,,5.75,9.0,8.5,4.4,,7.75,,,20.0,14.25,
4.4,3.75,,,,2.5,5.75,7.75,3.0,,5.33,,,12.0,11.15,
4.2,5.0,,,,3.5,6.75,7.25,3.4,,5.83,,,15.25,12.6,
2.6,6.75,,,,2.25,5.0,8.0,2.4,,5.08,,,14.0,11.75,
4.2,3.5,,,,2.0,3.5,7.0,3.4,,4.17,,,9.0,11.1,
5.4,7.25,3.75,6.0,3.75,,,,4.0,4.5,,15.15,15.15,,16.65,13.15
5.4,6.25,,,,3.25,5.75,9.5,2.2,,6.17,,,15.25,13.85,
5.0,8.25,,,,5.5,5.5,7.5,3.8,,6.17,,,19.25,17.05,
4.6,8.0,,,,5.25,8.0,8.25,2.0,,7.17,,,21.25,14.6,
4.0,5.0,,,,3.25,5.5,8.5,3.2,,5.75,,,13.75,12.2,
4.6,4.0,,,,2.5,5.0,6.5,5.0,,4.67,,,11.5,13.6,
3.8,3.0,,,,2.25,5.25,7.25,1.6,,4.92,,,10.5,8.4,
3.0,2.25,,,,2.25,3.75,,,,,,,8.25,,
3.6,5.5,,,,4.0,5.75,,,,,,,15.25,,
4.0,3.5,,,,3.0,3.0,,,,,,,9.5,,
3.6,2.75,,,,2.75,1.5,,,,,,,7.0,,
4.4,7.0,,,,5.0,7.0,8.75,4.2,,6.92,,,19.0,15.6,
4.6,5.0,,,,1.75,4.75,6.75,2.4,,4.42,,,11.5,12.0,
4.6,5.5,,,,2.5,5.25,6.5,3.6,,4.75,,,13.25,13.7,
5.2,7.75,,,,3.5,6.75,9.25,3.6,,6.5,,,18.0,16.55,
4.2,4.25,,,,2.0,5.25,7.25,2.6,,4.83,,,11.5,11.05,
4.0,6.75,,,,2.5,4.5,8.0,2.4,,5.0,,,13.75,13.15,
3.6,2.5,,,,4.25,6.5,6.75,2.8,,5.83,,,13.25,8.9,
5.8,5.25,,,,4.25,7.5,8.0,3.6,,6.58,,,17.0,14.65,
5.4,5.5,,,,4.75,6.5,8.0,3.0,,6.42,,,16.75,13.9,
4.0,4.0,,,,2.75,4.25,6.5,2.2,,4.5,,,11.0,10.2,
4.0,7.0,,,,2.75,6.0,7.0,4.4,,5.25,,,15.75,15.4,
4.4,4.25,,,,3.75,6.75,8.5,2.8,,6.33,,,14.75,11.45,
4.4,7.0,,,,4.75,8.5,8.75,2.4,,7.33,,,20.25,13.8,
